time,rate
2223.5,10.00507135376398
2224.5,10.000563488883174
2225.5,10.000776931641965
2226.5,10.006992321098835
2227.5,10.019422760396509
2228.5,10.03806757032136
2229.5,10.062925732099345
2230.5,10.093995887451683
2231.5,10.131276338669053
2232.5,10.174765048704387
2233.5,10.224459641284113
2234.5,10.280357401038074
2235.5,10.342455273647857
2236.5,10.410749866013674
2237.5,10.485237446439825
2238.5,10.565913944838528
2239.5,10.652774952952342
2240.5,10.74581572459509
2241.5,10.845031175911075
2242.5,10.950415885653015
2243.5,11.061964095478132
2244.5,11.1796697102629
2245.5,11.303526298436054
2246.5,11.433527092329939
2247.5,11.569664988550457
2248.5,11.71193254836507
2249.5,11.860321998109356
2250.5,12.014825229611674
2251.5,12.175433800636284
2252.5,12.342138935344636
2253.5,12.514931524774838
2254.5,12.693802127339438
2255.5,12.87874096934128
2256.5,13.069737945507569
2257.5,13.266782619542056
2258.5,13.469864224695229
2259.5,13.678971664352687
2260.5,13.894093512641447
2261.5,14.11521801505424
2262.5,14.342333089091838
2263.5,14.575426324923214
2264.5,14.814484986063661
2265.5,15.059496010070731
2266.5,15.31044600925793
2267.5,15.56732127142628
2268.5,15.830107760613586
2269.5,16.098791117861353
2270.5,16.37335666199934
2271.5,16.653789390447827
2272.5,16.940073980037326
2273.5,17.23219478784587
2274.5,17.530135852053775
2275.5,17.8338808928158
2276.5,18.14341331315066
2277.5,18.458716199847984
2278.5,18.77977232439237
2279.5,19.106564143904862
2280.5,19.439073802101547
2281.5,19.777283130269012
2282.5,20.121173648257468
2283.5,20.470726565490125
2284.5,20.825922781990272
2285.5,21.18674288942475
2286.5,21.55316717216445
2287.5,21.925175608361656
2288.5,22.30274787104402
2289.5,22.685863329225214
2290.5,23.074501049032392
2291.5,23.46863979484982
2292.5,23.868258030479367
2293.5,24.273333920317256
2294.5,24.683845330547058
2295.5,25.09976983034936
2296.5,25.521084693127108
2297.5,25.94776689774764
2298.5,26.379793129800504
2299.5,26.817139782871365
2300.5,27.25978295983198
2301.5,27.707698474145786
2302.5,28.160861851189708
2303.5,28.6192483295913
2304.5,29.08283286258181
2305.5,29.55159011936479
2306.5,30.025494486500108
2307.5,30.504520069303595
2308.5,30.988640693261928
2309.5,31.47782990546277
2310.5,31.97206097604031
2311.5,32.47130689963571
2312.5,32.97554039687276
2313.5,33.48473391584844
2314.5,33.99885963363839
2315.5,34.517889457817176
2316.5,35.041795027993345
2317.5,35.57054771735899
2318.5,36.10411863425398
2319.5,36.642478623744665
2320.5,37.18559826921695
2321.5,37.73344789398354
2322.5,38.28599756290566
2323.5,38.84321708402862
2324.5,39.405076010231625
2325.5,39.97154364089138
2326.5,40.54258902355963
2327.5,41.11818095565451
2328.5,41.69828798616531
2329.5,42.28287841737121
2330.5,42.8719203065731
2331.5,43.465381467839094
2332.5,44.06322947376316
2333.5,44.66543165723692
2334.5,45.27195511323475
2335.5,45.88276670061167
2336.5,46.49783304391421
2337.5,47.11712053520412
2338.5,47.740595335894724
2339.5,48.36822337859989
2340.5,48.999970368995605
2341.5,49.63580178769364
2342.5,50.27568289212793
2343.5,50.91957871845298
2344.5,51.56745408345407
2345.5,52.219273586469996
2346.5,52.87500161132722
2347.5,53.534602328286056
2348.5,54.19803969599843
2349.5,54.8652774634772
2350.5,55.536279172077045
2351.5,56.21100815748645
2352.5,56.889427551731174
2353.5,57.57150028518886
2354.5,58.25718908861435
2355.5,58.94645649517628
2356.5,59.639264842504275
2357.5,60.33557627474677
2358.5,61.03535274463969
2359.5,61.73855601558519
2360.5,62.44514766374112
2361.5,63.1550890801204
2362.5,63.868341472700784
2363.5,64.5848658685444
2364.5,65.30462311592737
2365.5,66.02757388647899
2366.5,66.75367867733088
2367.5,67.48289781327517
2368.5,68.21519144893264
2369.5,68.95051957092988
2370.5,69.68884200008557
2371.5,70.430118393606
2372.5,71.17430824728937
2373.5,71.92137089773914
2374.5,72.67126552458572
2375.5,73.4239511527171
2376.5,74.17938665451771
2377.5,74.93753075211575
2378.5,75.69834201963845
2379.5,76.46177888547595
2380.5,77.2277996345526
2381.5,77.99636241060632
2382.5,78.76742521847578
2383.5,79.54094592639503
2384.5,80.31688226829553
2385.5,81.09519184611577
2386.5,81.87583213211786
2387.5,82.65876047121135
2388.5,83.4439340832838
2389.5,84.2313100655386
2390.5,85.02084539483896
2391.5,85.8124969300589
2392.5,86.60622141444054
2393.5,87.40197547795756
2394.5,88.1997156396852
2395.5,88.9993983101759
2396.5,89.80097979384124
2397.5,90.60441629133933
2398.5,91.40966390196829
2399.5,92.21667862606488
2400.5,93.02541636740871
2401.5,93.83583293563177
2402.5,94.64788404863296
2403.5,95.46152533499776
2404.5,96.27671233642279
2405.5,97.09340051014495
2406.5,97.91154523137538
2407.5,98.73110179573771
2408.5,99.55202542171088
2409.5,100.37427125307603
2410.5,101.1977943613674
2411.5,102.02254974832735
2412.5,102.84849234836514
2413.5,103.67557703101926
2414.5,104.50375860342356
2415.5,105.33299181277656
2416.5,106.16323134881404
2417.5,106.99443184628501
2418.5,107.82654788743031
2419.5,108.65953400446459
2420.5,109.4933446820604
2421.5,110.32793435983541
2422.5,111.1632574348418
2423.5,111.99926826405803
2424.5,112.835921166883
2425.5,113.67317042763183
2426.5,114.51097029803401
2427.5,115.34927499973305
2428.5,116.18803872678801
2429.5,117.02721564817608
2430.5,117.86675991029715
2431.5,118.70662563947918
2432.5,119.54676694448479
2433.5,120.38713791901876
2434.5,121.22769264423658
2435.5,122.0683851912533
2436.5,122.90916962365324
2437.5,123.74999999999997
2438.5,124.59083037634676
2439.5,125.4316148087467
2440.5,126.27230735576342
2441.5,127.11286208098124
2442.5,127.95323305551524
2443.5,128.79337436052083
2444.5,129.63324008970284
2445.5,130.47278435182392
2446.5,131.31196127321198
2447.5,132.1507250002669
2448.5,132.98902970196596
2449.5,133.82682957236818
2450.5,134.664078833117
2451.5,135.50073173594197
2452.5,136.33674256515823
2453.5,137.1720656401646
2454.5,138.0066553179396
2455.5,138.84046599553542
2456.5,139.6734521125697
2457.5,140.50556815371502
2458.5,141.33676865118593
2459.5,142.16700818722342
2460.5,142.99624139657644
2461.5,143.82442296898074
2462.5,144.6515076516349
2463.5,145.47745025167265
2464.5,146.30220563863259
2465.5,147.12572874692398
2466.5,147.94797457828912
2467.5,148.7688982042623
2468.5,149.58845476862462
2469.5,150.40659948985504
2470.5,151.22328766357722
2471.5,152.03847466500224
2472.5,152.85211595136707
2473.5,153.66416706436823
2474.5,154.47458363259128
2475.5,155.28332137393514
2476.5,156.0903360980317
2477.5,156.8955837086607
2478.5,157.69902020615876
2479.5,158.50060168982407
2480.5,159.30028436031478
2481.5,160.09802452204244
2482.5,160.8937785855595
2483.5,161.6875030699411
2484.5,162.47915460516106
2485.5,163.2686899344614
2486.5,164.0560659167162
2487.5,164.84123952878866
2488.5,165.6241678678821
2489.5,166.4048081538842
2490.5,167.18311773170447
2491.5,167.959054073605
2492.5,168.73257478152422
2493.5,169.5036375893937
2494.5,170.27220036544742
2495.5,171.03822111452405
2496.5,171.80165798036154
2497.5,172.56246924788428
2498.5,173.32061334548226
2499.5,174.0760488472829
2500.5,174.82873447541428
2501.5,175.57862910226083
2502.5,176.3256917527106
2503.5,177.06988160639403
2504.5,177.81115799991443
2505.5,178.54948042907014
2506.5,179.28480855106736
2507.5,180.01710218672483
2508.5,180.74632132266913
2509.5,181.47242611352098
2510.5,182.19537688407263
2511.5,182.9151341314556
2512.5,183.6316585272992
